artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,quality,perf_id,album,album_date,repetition
Wilhelm Kempff,28,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: I. Allegro",268.0,Ludwig van Beethoven,1200,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/1._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/1._Allegro/06715.mid",https://www.youtube.com/watch?v=U3lERo9s7co,background noise,06715,"Wilhelm Kempff, Piano (Vol.1)",2011-01-01,
Wilhelm Kempff,28,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: I. Allegro",339.0,Ludwig van Beethoven,1200,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/1._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/1._Allegro/06716.mid",https://www.youtube.com/watch?v=VUUx2_H2RZU,,06716,Beethoven: The Piano Sonatas,1995-01-01,
Maurizio Pollini,5,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto",197.626,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06717.mid",https://www.youtube.com/watch?v=oTssjzhRyLY,,06717,Deep Dive - Pollini,2022-02-18,
Vladimir Ashkenazy,6,"Piano Sonata No.6 in F, Op.10 No.2: 2. Allegretto",258.866,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06718.mid",https://www.youtube.com/watch?v=y3PFv2Cviks,,06718,Beethoven: The Piano Sonatas,1995-01-01,
Walter Gieseking,8,"Piano Sonata No. 6 in F Major, Op. 10, No. 2: II. Allegretto",192.773,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06719.mid",https://www.youtube.com/watch?v=qGqFYMdHX30,low quality,06719,"Beethoven: Piano Sonatas, Vol. 1",2015-01-06,
Daniel Barenboim,9,"Beethoven: Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto",267.466,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06720.mid",https://www.youtube.com/watch?v=ygpu04G-4eM,,06720,Beethoven: Complete Piano Sonatas & Diabelli Variations,2021-08-20,
Daniel Barenboim,9,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto",259.426,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06721.mid",https://www.youtube.com/watch?v=OX8Pqf02bIk,,06721,Beethoven: Piano Sonatas Nos. 1-6,2020-10-30,
Daniel Barenboim,9,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: 2. Allegretto",260.279,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06722.mid",https://www.youtube.com/watch?v=JlbFUexH66c,,06722,Beethoven For All - The Piano Sonatas,2006-01-01,
Daniel Barenboim,9,"Piano Sonata No. 6 In F Major, Op. 10, No. 2: 2. Allegretto",244.333,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06723.mid",https://www.youtube.com/watch?v=fwUQcu71qcc,,06723,Beethoven: The Piano Sonatas,1984-01-01,
Claudio Arrau,11,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: 2. Allegretto",242.666,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06724.mid",https://www.youtube.com/watch?v=MYS6oEzbRyo,,06724,Beethoven: Complete Piano Sonatas,2012-01-01,
Claudio Arrau,11,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: 2. Allegretto",242.0,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06725.mid",https://www.youtube.com/watch?v=5GmZHiDiBwo,,06725,Beethoven: The Complete Piano Sonatas & Concertos,1998-01-01,
Claudio Arrau,11,"Piano Sonata No.6 in F, Op.10 No.2: 2. Allegretto",230.0,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06726.mid",https://www.youtube.com/watch?v=qBW-HkmNCKg,,06726,Beethoven: Piano Concerto No. 3; Piano Sonata No. 6,1988-01-01,
Glenn Gould,15,"Sonata No. 6 in F Major, Op. 10, No. 2: II. Allegretto - Remastered",244.693,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06727.mid",https://www.youtube.com/watch?v=eQuzr8OxsQI,background noise,06727,"Beethoven: Piano Sonatas Nos. 5-7, Op. 10 (Gould Remastered)",1965,
Glenn Gould,15,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto",242.52,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06728.mid",https://www.youtube.com/watch?v=ddAfC5H8jng,,06728,Glenn Gould plays Beethoven: Piano Sonatas Nos. 1-3; 5-10; 12-14; 15-18; 23; 30-32,1965,
Alfred Brendel,19,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto",261.773,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06729.mid",https://www.youtube.com/watch?v=ofj4LftxMFc,,06729,"Alfred Brendel, the Legendary Mozart & Beethoven Recordings, Vol. 2",2013,
Alfred Brendel,19,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto",261.76,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06730.mid",https://www.youtube.com/watch?v=ssafmImLyjI,,06730,"Beethoven: Piano Sonatas, Vol. 3",1996-01-01,
Artur Schnabel,23,"Beethoven: Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto",242.493,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06731.mid",https://www.youtube.com/watch?v=yqGpOCLfVzc,background noise,06731,Beethoven: Complete Piano Sonatas (2016 Remaster),2016-08-26,
Friedrich Gulda,24,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto",195.0,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06732.mid",https://www.youtube.com/watch?v=JyBAGhauEdI,,06732,Beethoven: Complete Piano Sonatas,2021-07-23,
Friedrich Gulda,24,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto",185.106,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06733.mid",https://www.youtube.com/watch?v=FRX43jnTLKQ,background noise,06733,"Beehoven: Die 32 Klaviersonaten, Eroica-Variationen, Diabelli-Variationen & Sechs Bagatellen",2016-07-01,
Wilhelm Kempff,28,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto",212.386,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06734.mid",https://www.youtube.com/watch?v=0X0Yf3l0Bik,,06734,Deep Dive - Kempff,2022-02-18,
Wilhelm Kempff,28,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto",210.0,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06735.mid",https://www.youtube.com/watch?v=PCsmN-KBXjQ,,06735,Beethoven: The Piano Sonatas,1995-01-01,
Wilhelm Kempff,28,"Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto",212.0,Ludwig van Beethoven,1201,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06736.mid",https://www.youtube.com/watch?v=Bllr_PsWU3Y,background noise,06736,"Wilhelm Kempff, Piano (Vol.1)",2011-01-01,
Sviatoslav Richter,0,"Piano Sonata No. 4 in E-Flat Major, Op. 7 ""Grand"": I. Allegro molto e con brio (Live)",513.64,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06737.mid",https://www.youtube.com/watch?v=5bzxNblDf4A,background noise,06737,"Beethoven: Piano Sonatas Nos. 3, 4 & 7 (Live)",2021-09-17,
Emil Gilels,1,"Piano Sonata No. 4 in E-Flat Major, Op. 7: 1. Allegro molto e con brio",529.0,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06738.mid",https://www.youtube.com/watch?v=w69hS1fNJgs,,06738,Beethoven: The Piano Sonatas,2006-01-01,
Maurizio Pollini,5,"Piano Sonata No. 4 in E-Flat Major, Op. 7 ""Grand Sonata"": I. Allegro molto e con brio",454.053,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06739.mid",https://www.youtube.com/watch?v=qzQ31zby-9s,,06739,Deep Dive - Pollini,2022-02-18,
Daniel Barenboim,9,"Beethoven: Piano Sonata No. 4 in E-Flat Major, Op. 7: I. Allegro molto e con brio",482.666,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06740.mid",https://www.youtube.com/watch?v=Iagy87_375A,,06740,Beethoven: Complete Piano Sonatas & Diabelli Variations,2021-08-20,
Daniel Barenboim,9,"Piano Sonata No. 4 in E-Flat Major, Op. 7 ""Grand Sonata"": I. Allegro molto e con brio",534.213,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06741.mid",https://www.youtube.com/watch?v=68d2pyI-vRY,,06741,Beethoven: Piano Sonatas Nos. 1-6,2020-10-30,
Daniel Barenboim,9,"Piano Sonata No. 4 in E-Flat Major, Op. 7: 1. Allegro molto e con brio",506.853,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06742.mid",https://www.youtube.com/watch?v=VjobT5EKUog,,06742,Beethoven For All - The Piano Sonatas,2006-01-01,
Grigory Sokolov,12,"Piano Sonata No. 4 in E-Flat Major, Op. 7: I. Allegro molto e con brio",523.893,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06743.mid",https://www.youtube.com/watch?v=0Pdl-tm4sXU,,06743,"Bach, Beethoven, Brahms & Chopin: The Recordings of Grigory Sokolov",2004,
Alfred Brendel,19,"Piano Sonata No. 4 in E-Flat Major, Op. 7: I. Allegro molto e con brio",491.08,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06744.mid",https://www.youtube.com/watch?v=YImUEv8FiYU,low quality,06744,"Alfred Brendel, the Legendary Mozart & Beethoven Recordings, Vol. 3",2013,
Artur Schnabel,23,"Beethoven: Piano Sonata No. 4 in E-Flat Major, Op. 7: I. Allegro molto e con brio",447.986,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06745.mid",https://www.youtube.com/watch?v=d-E4JaiHh6w,background noise,06745,Beethoven: Complete Piano Sonatas (2016 Remaster),2016-08-26,
Artur Schnabel,23,"Piano Sonata No. 4 in E-Flat Major, Op. 7: I. Allegro molto e con brio",446.533,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06746.mid",https://www.youtube.com/watch?v=OOdnX4AB4Cg,background noise,06746,Beethoven: Piano Sonatas Nos. 4-6 and 19-20 (Schnabel) (1932-1935),2002-11-05,
Friedrich Gulda,24,"Piano Sonata No. 4 in E-Flat Major, Op. 7 ""Grand Sonata"": I. Allegro molto e con brio",449.44,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06747.mid",https://www.youtube.com/watch?v=9SRueWWRe30,,06747,Beethoven: Complete Piano Sonatas,2021-07-23,
Wilhelm Kempff,28,"Piano Sonata No. 4 in E-Flat Major, Op. 7: I. Allegro molto e con brio",543.973,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06748.mid",https://www.youtube.com/watch?v=lEgieuA6JUU,,06748,Beethoven: Sonatas Nos. 1 - 6,2019-09-13,
Wilhelm Kempff,28,"Piano Sonata No. 4 in E-Flat Major, Op. 7: I. Allegro molto e con brio",522.0,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06749.mid",https://www.youtube.com/watch?v=Nez6fzshJWY,,06749,Beethoven: The Piano Sonatas,1995-01-01,
Wilhelm Kempff,28,"Piano Sonata No. 4 in E-Flat Major, Op. 7: I. Allegro molto e con brio",544.0,Ludwig van Beethoven,1202,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/06750.mid",https://www.youtube.com/watch?v=eeUkttXbHck,background noise,06750,"Wilhelm Kempff, Piano (Vol.1)",2011-01-01,
Sviatoslav Richter,0,"Piano Sonata No. 4 in E-Flat Major, Op. 7 ""Grand"": II. Largo, con gran espressione (Live)",478.226,Ludwig van Beethoven,1203,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06751.mid",https://www.youtube.com/watch?v=M0PxmCf4BOw,background noise,06751,"Beethoven: Piano Sonatas Nos. 3, 4 & 7 (Live)",2021-09-17,
Emil Gilels,1,"Piano Sonata No. 4 in E-Flat Major, Op. 7: 2. Largo, con gran espressione",600.0,Ludwig van Beethoven,1203,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06752.mid",https://www.youtube.com/watch?v=u74BxHpgv6g,,06752,Beethoven: The Piano Sonatas,2006-01-01,
Maurizio Pollini,5,"Piano Sonata No. 4 in E-Flat Major, Op. 7 ""Grand Sonata"": II. Largo, con gran espressione",440.066,Ludwig van Beethoven,1203,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06753.mid",https://www.youtube.com/watch?v=9eA1DohZbnA,,06753,Deep Dive - Pollini,2022-02-18,
Walter Gieseking,8,"Piano Sonata No. 4 in E-Flat Major, Op. 7: II. Largo con gran espressione",423.586,Ludwig van Beethoven,1203,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06754.mid",https://www.youtube.com/watch?v=R5HV3zHXOmc,low quality,06754,"Beethoven: Piano Sonatas, Vol. 1",2015-01-06,
Daniel Barenboim,9,"Beethoven: Piano Sonata No. 4 in E-Flat Major, Op. 7: II. Largo, con gran espressione",584.733,Ludwig van Beethoven,1203,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06755.mid",https://www.youtube.com/watch?v=jgNDF-IZwEM,,06755,Beethoven: Complete Piano Sonatas & Diabelli Variations,2021-08-20,
Daniel Barenboim,9,"Piano Sonata No. 4 in E-Flat Major, Op. 7 ""Grand Sonata"": II. Largo, con gran espressione",568.2,Ludwig van Beethoven,1203,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06756.mid",https://www.youtube.com/watch?v=S5xttUtqOYc,,06756,Beethoven: Piano Sonatas Nos. 1-6,2020-10-30,
Daniel Barenboim,9,"Piano Sonata No. 4 in E-Flat Major, Op. 7: 2. Largo, con gran espressione",582.186,Ludwig van Beethoven,1203,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06757.mid",https://www.youtube.com/watch?v=GYuP14S0BLI,,06757,Beethoven For All - The Piano Sonatas,2006-01-01,
Grigory Sokolov,12,"Piano Sonata No. 4 in E-Flat Major, Op. 7: II. Largo con gran espressione",530.64,Ludwig van Beethoven,1203,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06758.mid",https://www.youtube.com/watch?v=OBd959_mf3Q,,06758,"Bach, Beethoven, Brahms & Chopin: The Recordings of Grigory Sokolov",2004,
Murray Perahia,13,"Piano Sonata No. 4 in E-Flat Major, Op. 7: II. Largo con gran espressione",522.013,Ludwig van Beethoven,1203,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06759.mid",https://www.youtube.com/watch?v=yDyGJK7L5tw,,06759,Beethoven: Piano Sonatas Nos. 4 & 11,1983,
Alfred Brendel,19,"Piano Sonata No. 4 in E-Flat Major, Op. 7: II. Largo con gran espressione",500.0,Ludwig van Beethoven,1203,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06760.mid",https://www.youtube.com/watch?v=_wriotYIJgY,low quality,06760,"Alfred Brendel, the Legendary Mozart & Beethoven Recordings, Vol. 3",2013,
Artur Schnabel,23,"Beethoven: Piano Sonata No. 4 in E-Flat Major, Op. 7: II. Largo con gran espressione",557.333,Ludwig van Beethoven,1203,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06761.mid",https://www.youtube.com/watch?v=O8Lw97Tx0NU,background noise,06761,Beethoven: Complete Piano Sonatas (2016 Remaster),2016-08-26,
Artur Schnabel,23,"Piano Sonata No. 4 in E-Flat Major, Op. 7: II. Largo con gran espressione",551.64,Ludwig van Beethoven,1203,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06762.mid",https://www.youtube.com/watch?v=1oLRANd4Dsw,background noise,06762,Beethoven: Piano Sonatas Nos. 4-6 and 19-20 (Schnabel) (1932-1935),2002-11-05,
Friedrich Gulda,24,"Piano Sonata No. 4 in E-Flat Major, Op. 7 ""Grand Sonata"": II. Largo, con gran espressione",422.466,Ludwig van Beethoven,1203,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06763.mid",https://www.youtube.com/watch?v=R-XhPpvGky4,,06763,Beethoven: Complete Piano Sonatas,2021-07-23,
